,Disease,Disease Name,Gene
16440,C0003469,Anxiety Disorders,3440
16441,C0003469,Anxiety Disorders,351
16442,C0003469,Anxiety Disorders,390275
16443,C0003469,Anxiety Disorders,4192
16444,C0003469,Anxiety Disorders,4204
16445,C0003469,Anxiety Disorders,4282
16446,C0003469,Anxiety Disorders,4852
16447,C0003469,Anxiety Disorders,4886
16448,C0003469,Anxiety Disorders,5020
16449,C0003469,Anxiety Disorders,5066
16450,C0003469,Anxiety Disorders,50944
16451,C0003469,Anxiety Disorders,5265
16452,C0003469,Anxiety Disorders,594857
16453,C0003469,Anxiety Disorders,6531
16454,C0003469,Anxiety Disorders,6532
16455,C0003469,Anxiety Disorders,7124
16456,C0003469,Anxiety Disorders,7349
16457,C0003469,Anxiety Disorders,8320
16458,C0003469,Anxiety Disorders,9607
16459,C0003469,Anxiety Disorders,9848
16460,C1261502,Finding of Mean Corpuscular Hemoglobin,100287932
16461,C1261502,Finding of Mean Corpuscular Hemoglobin,10171
16462,C1261502,Finding of Mean Corpuscular Hemoglobin,10260
16463,C1261502,Finding of Mean Corpuscular Hemoglobin,164656
16464,C1261502,Finding of Mean Corpuscular Hemoglobin,1890
16465,C1261502,Finding of Mean Corpuscular Hemoglobin,220972
16466,C1261502,Finding of Mean Corpuscular Hemoglobin,2639
16467,C1261502,Finding of Mean Corpuscular Hemoglobin,3039
16468,C1261502,Finding of Mean Corpuscular Hemoglobin,3077
16469,C1261502,Finding of Mean Corpuscular Hemoglobin,55692
16470,C1261502,Finding of Mean Corpuscular Hemoglobin,7037
16471,C1261502,Finding of Mean Corpuscular Hemoglobin,7068
16472,C1261502,Finding of Mean Corpuscular Hemoglobin,8131
16473,C1261502,Finding of Mean Corpuscular Hemoglobin,83986
16474,C1261502,Finding of Mean Corpuscular Hemoglobin,896
16475,C0022665,Kidney Neoplasm,1027
16476,C0022665,Kidney Neoplasm,10397
16477,C0022665,Kidney Neoplasm,1543
16478,C0022665,Kidney Neoplasm,1978
16479,C0022665,Kidney Neoplasm,2952
16480,C0022665,Kidney Neoplasm,3558
16481,C0022665,Kidney Neoplasm,3604
16482,C0022665,Kidney Neoplasm,5243
16483,C0022665,Kidney Neoplasm,540
16484,C0022665,Kidney Neoplasm,54880
16485,C0022665,Kidney Neoplasm,558
16486,C0022665,Kidney Neoplasm,5594
16487,C0022665,Kidney Neoplasm,5595
16488,C0022665,Kidney Neoplasm,5743
16489,C0022665,Kidney Neoplasm,5894
16490,C0022665,Kidney Neoplasm,595
16491,C0022665,Kidney Neoplasm,6528
16492,C0022665,Kidney Neoplasm,6596
16493,C0022665,Kidney Neoplasm,6648
16494,C0022665,Kidney Neoplasm,673
16495,C0022665,Kidney Neoplasm,6790
16496,C0022665,Kidney Neoplasm,7249
16497,C0022665,Kidney Neoplasm,7428
16498,C0022665,Kidney Neoplasm,83593
16499,C0022665,Kidney Neoplasm,8743
16500,C0022665,Kidney Neoplasm,883
16501,C0022665,Kidney Neoplasm,9235
16502,C0026603,Motion Sickness,101929582
16503,C0026603,Motion Sickness,101929620
16504,C0026603,Motion Sickness,10659
16505,C0026603,Motion Sickness,11281
16506,C0026603,Motion Sickness,131034
16507,C0026603,Motion Sickness,145820
16508,C0026603,Motion Sickness,221935
16509,C0026603,Motion Sickness,22871
16510,C0026603,Motion Sickness,26053
16511,C0026603,Motion Sickness,2820
16512,C0026603,Motion Sickness,29951
16513,C0026603,Motion Sickness,3213
16514,C0026603,Motion Sickness,3232
16515,C0026603,Motion Sickness,53353
16516,C0026603,Motion Sickness,5607
16517,C0026603,Motion Sickness,63976
16518,C0026603,Motion Sickness,9705
16519,C0024305,"Lymphoma, Non-Hodgkin",11200
16520,C0024305,"Lymphoma, Non-Hodgkin",1437
16521,C0024305,"Lymphoma, Non-Hodgkin",1440
16522,C0024305,"Lymphoma, Non-Hodgkin",1571
16523,C0024305,"Lymphoma, Non-Hodgkin",2052
16524,C0024305,"Lymphoma, Non-Hodgkin",2356
16525,C0024305,"Lymphoma, Non-Hodgkin",25788
16526,C0024305,"Lymphoma, Non-Hodgkin",3123
16527,C0024305,"Lymphoma, Non-Hodgkin",3440
16528,C0024305,"Lymphoma, Non-Hodgkin",4524
16529,C0024305,"Lymphoma, Non-Hodgkin",5551
16530,C0024305,"Lymphoma, Non-Hodgkin",596
16531,C0024305,"Lymphoma, Non-Hodgkin",604
16532,C0024305,"Lymphoma, Non-Hodgkin",635
16533,C0024305,"Lymphoma, Non-Hodgkin",6470
16534,C0024305,"Lymphoma, Non-Hodgkin",673
16535,C0024305,"Lymphoma, Non-Hodgkin",7037
16536,C0024305,"Lymphoma, Non-Hodgkin",7157
16537,C0024305,"Lymphoma, Non-Hodgkin",7298
16538,C0024305,"Lymphoma, Non-Hodgkin",843
16539,C0024305,"Lymphoma, Non-Hodgkin",8438
16540,C0024305,"Lymphoma, Non-Hodgkin",875
16541,C0024301,"Lymphoma, Follicular",100306940
16542,C0024301,"Lymphoma, Follicular",1387
16543,C0024301,"Lymphoma, Follicular",1879
16544,C0024301,"Lymphoma, Follicular",2146
16545,C0024301,"Lymphoma, Follicular",2531
16546,C0024301,"Lymphoma, Follicular",3123
16547,C0024301,"Lymphoma, Follicular",3440
16548,C0024301,"Lymphoma, Follicular",3492
16549,C0024301,"Lymphoma, Follicular",4026
16550,C0024301,"Lymphoma, Follicular",4524
16551,C0024301,"Lymphoma, Follicular",4548
16552,C0024301,"Lymphoma, Follicular",4615
16553,C0024301,"Lymphoma, Follicular",57476
16554,C0024301,"Lymphoma, Follicular",5820
16555,C0024301,"Lymphoma, Follicular",596
16556,C0024301,"Lymphoma, Follicular",604
16557,C0024301,"Lymphoma, Follicular",7128
16558,C0024301,"Lymphoma, Follicular",7298
16559,C0024301,"Lymphoma, Follicular",79415
16560,C0024301,"Lymphoma, Follicular",8085
16561,C0024301,"Lymphoma, Follicular",8170
16562,C0024301,"Lymphoma, Follicular",8915
16563,C0024301,"Lymphoma, Follicular",942
16564,C0040028,"Thrombocythemia, Essential",10019
16565,C0040028,"Thrombocythemia, Essential",2247
16566,C0040028,"Thrombocythemia, Essential",3440
16567,C0040028,"Thrombocythemia, Essential",3717
16568,C0040028,"Thrombocythemia, Essential",4352
16569,C0040028,"Thrombocythemia, Essential",5154
16570,C0040028,"Thrombocythemia, Essential",5155
16571,C0040028,"Thrombocythemia, Essential",54790
16572,C0040028,"Thrombocythemia, Essential",7040
16573,C0040028,"Thrombocythemia, Essential",7066
16574,C0040028,"Thrombocythemia, Essential",7157
16575,C0040028,"Thrombocythemia, Essential",811
16576,C0003864,Arthritis,10665
16577,C0003864,Arthritis,1280
16578,C0003864,Arthritis,1314
16579,C0003864,Arthritis,221035
16580,C0003864,Arthritis,221037
16581,C0003864,Arthritis,3240
16582,C0003864,Arthritis,51300
16583,C0003864,Arthritis,7538
16584,C0003864,Arthritis,79679
16585,C0003864,Arthritis,969
16586,C0020649,Hypotension,11188
16587,C0020649,Hypotension,1268
16588,C0020649,Hypotension,134
16589,C0020649,Hypotension,135
16590,C0020649,Hypotension,1392
16591,C0020649,Hypotension,147
16592,C0020649,Hypotension,1489
16593,C0020649,Hypotension,150
16594,C0020649,Hypotension,1636
16595,C0020649,Hypotension,1812
16596,C0020649,Hypotension,1813
16597,C0020649,Hypotension,183
16598,C0020649,Hypotension,1906
16599,C0020649,Hypotension,1907
16600,C0020649,Hypotension,1908
16601,C0020649,Hypotension,213
16602,C0020649,Hypotension,2246
16603,C0020649,Hypotension,2641
16604,C0020649,Hypotension,2890
16605,C0020649,Hypotension,2904
16606,C0020649,Hypotension,3269
16607,C0020649,Hypotension,3351
16608,C0020649,Hypotension,3352
16609,C0020649,Hypotension,3458
16610,C0020649,Hypotension,3552
16611,C0020649,Hypotension,3553
16612,C0020649,Hypotension,3558
16613,C0020649,Hypotension,3569
16614,C0020649,Hypotension,3630
16615,C0020649,Hypotension,3827
16616,C0020649,Hypotension,4057
16617,C0020649,Hypotension,4128
16618,C0020649,Hypotension,4129
16619,C0020649,Hypotension,4878
16620,C0020649,Hypotension,4879
16621,C0020649,Hypotension,5020
16622,C0020649,Hypotension,5173
16623,C0020649,Hypotension,5327
16624,C0020649,Hypotension,5328
16625,C0020649,Hypotension,5368
16626,C0020649,Hypotension,5443
16627,C0020649,Hypotension,551
16628,C0020649,Hypotension,5617
16629,C0020649,Hypotension,5972
16630,C0020649,Hypotension,624
16631,C0020649,Hypotension,6340
16632,C0020649,Hypotension,6550
16633,C0020649,Hypotension,6647
16634,C0020649,Hypotension,6863
16635,C0020649,Hypotension,7124
16636,C0020649,Hypotension,7349
16637,C0020649,Hypotension,7432
16638,C0020649,Hypotension,847
16639,C0035126,Reperfusion Injury,1026
16640,C0035126,Reperfusion Injury,1103
16641,C0035126,Reperfusion Injury,11213
16642,C0035126,Reperfusion Injury,148022
16643,C0035126,Reperfusion Injury,1536
16644,C0035126,Reperfusion Injury,183
16645,C0035126,Reperfusion Injury,1839
16646,C0035126,Reperfusion Injury,1906
16647,C0035126,Reperfusion Injury,1946
16648,C0035126,Reperfusion Injury,1948
16649,C0035126,Reperfusion Injury,1950
16650,C0035126,Reperfusion Injury,1958
16651,C0035126,Reperfusion Injury,2113
16652,C0035126,Reperfusion Injury,2247
16653,C0035126,Reperfusion Injury,2252
16654,C0035126,Reperfusion Injury,2277
16655,C0035126,Reperfusion Injury,2353
16656,C0035126,Reperfusion Injury,240
16657,C0035126,Reperfusion Injury,2520
16658,C0035126,Reperfusion Injury,2705
16659,C0035126,Reperfusion Injury,2875
16660,C0035126,Reperfusion Injury,2876
16661,C0035126,Reperfusion Injury,2919
16662,C0035126,Reperfusion Injury,2920
16663,C0035126,Reperfusion Injury,3082
16664,C0035126,Reperfusion Injury,3162
16665,C0035126,Reperfusion Injury,3303
16666,C0035126,Reperfusion Injury,3312
16667,C0035126,Reperfusion Injury,3315
16668,C0035126,Reperfusion Injury,3383
16669,C0035126,Reperfusion Injury,3399
16670,C0035126,Reperfusion Injury,3552
16671,C0035126,Reperfusion Injury,3553
16672,C0035126,Reperfusion Injury,3569
16673,C0035126,Reperfusion Injury,3572
16674,C0035126,Reperfusion Injury,3576
16675,C0035126,Reperfusion Injury,3586
16676,C0035126,Reperfusion Injury,3592
16677,C0035126,Reperfusion Injury,3635
16678,C0035126,Reperfusion Injury,3678
16679,C0035126,Reperfusion Injury,3725
16680,C0035126,Reperfusion Injury,3791
16681,C0035126,Reperfusion Injury,4318
16682,C0035126,Reperfusion Injury,4353
16683,C0035126,Reperfusion Injury,4615
16684,C0035126,Reperfusion Injury,4843
16685,C0035126,Reperfusion Injury,4846
16686,C0035126,Reperfusion Injury,51738
16687,C0035126,Reperfusion Injury,5320
16688,C0035126,Reperfusion Injury,5327
16689,C0035126,Reperfusion Injury,5328
16690,C0035126,Reperfusion Injury,5465
16691,C0035126,Reperfusion Injury,5468
16692,C0035126,Reperfusion Injury,5599
16693,C0035126,Reperfusion Injury,5601
16694,C0035126,Reperfusion Injury,5728
16695,C0035126,Reperfusion Injury,5742
16696,C0035126,Reperfusion Injury,5743
16697,C0035126,Reperfusion Injury,596
16698,C0035126,Reperfusion Injury,5970
16699,C0035126,Reperfusion Injury,6347
16700,C0035126,Reperfusion Injury,6348
16701,C0035126,Reperfusion Injury,6401
16702,C0035126,Reperfusion Injury,6548
16703,C0035126,Reperfusion Injury,6590
16704,C0035126,Reperfusion Injury,6647
16705,C0035126,Reperfusion Injury,6648
16706,C0035126,Reperfusion Injury,6774
16707,C0035126,Reperfusion Injury,6783
16708,C0035126,Reperfusion Injury,7015
16709,C0035126,Reperfusion Injury,7057
16710,C0035126,Reperfusion Injury,7070
16711,C0035126,Reperfusion Injury,7097
16712,C0035126,Reperfusion Injury,7099
16713,C0035126,Reperfusion Injury,7124
16714,C0035126,Reperfusion Injury,7431
16715,C0035126,Reperfusion Injury,7498
16716,C0035126,Reperfusion Injury,836
16717,C0035126,Reperfusion Injury,83939
16718,C0035126,Reperfusion Injury,841
16719,C0035126,Reperfusion Injury,84335
16720,C0035126,Reperfusion Injury,847
16721,C0035126,Reperfusion Injury,8651
16722,C0035126,Reperfusion Injury,89780
16723,C0035126,Reperfusion Injury,948
16724,C0018843,Heat Stroke,2353
16725,C0018843,Heat Stroke,3552
16726,C0018843,Heat Stroke,3553
16727,C0018843,Heat Stroke,3569
16728,C0018843,Heat Stroke,3586
16729,C0018843,Heat Stroke,3725
16730,C0018843,Heat Stroke,4790
16731,C0018843,Heat Stroke,4791
16732,C0018843,Heat Stroke,5966
16733,C0018843,Heat Stroke,5970
16734,C0018843,Heat Stroke,5971
16735,C0018843,Heat Stroke,7124
16736,C0018923,Hemangiosarcoma,1440
16737,C0018923,Hemangiosarcoma,1499
16738,C0018923,Hemangiosarcoma,2321
16739,C0018923,Hemangiosarcoma,2701
16740,C0018923,Hemangiosarcoma,285
16741,C0018923,Hemangiosarcoma,3265
16742,C0018923,Hemangiosarcoma,3725
16743,C0018923,Hemangiosarcoma,3791
16744,C0018923,Hemangiosarcoma,3845
16745,C0018923,Hemangiosarcoma,4609
16746,C0018923,Hemangiosarcoma,5335
16747,C0018923,Hemangiosarcoma,5787
16748,C0018923,Hemangiosarcoma,595
16749,C0018923,Hemangiosarcoma,7010
16750,C0018923,Hemangiosarcoma,7157
16751,C0018923,Hemangiosarcoma,7422
16752,C0018923,Hemangiosarcoma,7424
16753,C0018923,Hemangiosarcoma,80781
16754,C0013182,Drug Allergy,10
16755,C0013182,Drug Allergy,10631
16756,C0013182,Drug Allergy,10800
16757,C0013182,Drug Allergy,114548
16758,C0013182,Drug Allergy,1244
16759,C0013182,Drug Allergy,134
16760,C0013182,Drug Allergy,135
16761,C0013182,Drug Allergy,1559
16762,C0013182,Drug Allergy,1636
16763,C0013182,Drug Allergy,2205
16764,C0013182,Drug Allergy,2206
16765,C0013182,Drug Allergy,2207
16766,C0013182,Drug Allergy,2944
16767,C0013182,Drug Allergy,2950
16768,C0013182,Drug Allergy,3002
16769,C0013182,Drug Allergy,3106
16770,C0013182,Drug Allergy,3123
16771,C0013182,Drug Allergy,3176
16772,C0013182,Drug Allergy,3303
16773,C0013182,Drug Allergy,3305
16774,C0013182,Drug Allergy,356
16775,C0013182,Drug Allergy,3565
16776,C0013182,Drug Allergy,3586
16777,C0013182,Drug Allergy,3596
16778,C0013182,Drug Allergy,4056
16779,C0013182,Drug Allergy,4295
16780,C0013182,Drug Allergy,57105
16781,C0013182,Drug Allergy,5733
16782,C0013182,Drug Allergy,5742
16783,C0013182,Drug Allergy,6356
16784,C0013182,Drug Allergy,6369
16785,C0013182,Drug Allergy,6863
16786,C0013182,Drug Allergy,6916
16787,C0013182,Drug Allergy,7124
16788,C0013182,Drug Allergy,8797
16789,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,2253
16790,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,2619
16791,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,2736
16792,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,28514
16793,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,4838
16794,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,50937
16795,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,5727
16796,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,6469
16797,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,6496
16798,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,6997
16799,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,7050
16800,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,7546
16801,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,84976
16802,C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,8928
16803,C0025149,Medulloblastoma,1021
16804,C0025149,Medulloblastoma,10389
16805,C0025149,Medulloblastoma,11186
16806,C0025149,Medulloblastoma,114826
16807,C0025149,Medulloblastoma,1499
16808,C0025149,Medulloblastoma,1755
16809,C0025149,Medulloblastoma,1786
16810,C0025149,Medulloblastoma,2064
16811,C0025149,Medulloblastoma,2100
16812,C0025149,Medulloblastoma,23030
16813,C0025149,Medulloblastoma,23081
16814,C0025149,Medulloblastoma,2313
16815,C0025149,Medulloblastoma,23476
16816,C0025149,Medulloblastoma,23532
16817,C0025149,Medulloblastoma,29
16818,C0025149,Medulloblastoma,3090
16819,C0025149,Medulloblastoma,324
16820,C0025149,Medulloblastoma,4352
16821,C0025149,Medulloblastoma,4609
16822,C0025149,Medulloblastoma,4610
16823,C0025149,Medulloblastoma,4613
16824,C0025149,Medulloblastoma,474
16825,C0025149,Medulloblastoma,5015
16826,C0025149,Medulloblastoma,5156
16827,C0025149,Medulloblastoma,51684
16828,C0025149,Medulloblastoma,5294
16829,C0025149,Medulloblastoma,5727
16830,C0025149,Medulloblastoma,6046
16831,C0025149,Medulloblastoma,6275
16832,C0025149,Medulloblastoma,6277
16833,C0025149,Medulloblastoma,6281
16834,C0025149,Medulloblastoma,6447
16835,C0025149,Medulloblastoma,6502
16836,C0025149,Medulloblastoma,675
16837,C0025149,Medulloblastoma,6774
16838,C0025149,Medulloblastoma,7409
16839,C0025149,Medulloblastoma,79813
16840,C0025149,Medulloblastoma,7994
16841,C0025149,Medulloblastoma,8019
16842,C0025149,Medulloblastoma,83746
16843,C0025149,Medulloblastoma,84456
16844,C0025149,Medulloblastoma,8643
16845,C0025149,Medulloblastoma,8660
16846,C0025149,Medulloblastoma,898
16847,C0025149,Medulloblastoma,92335
16848,C0008924,Cleft Lip,10253
16849,C0008924,Cleft Lip,10588
16850,C0008924,Cleft Lip,2247
16851,C0008924,Cleft Lip,2248
16852,C0008924,Cleft Lip,2252
16853,C0008924,Cleft Lip,2253
16854,C0008924,Cleft Lip,2254
16855,C0008924,Cleft Lip,2255
16856,C0008924,Cleft Lip,2260
16857,C0008924,Cleft Lip,2261
16858,C0008924,Cleft Lip,2263
16859,C0008924,Cleft Lip,23743
16860,C0008924,Cleft Lip,24
16861,C0008924,Cleft Lip,3664
16862,C0008924,Cleft Lip,4524
16863,C0008924,Cleft Lip,4548
16864,C0008924,Cleft Lip,4609
16865,C0008924,Cleft Lip,4846
16866,C0008924,Cleft Lip,5727
16867,C0008924,Cleft Lip,6573
16868,C0008924,Cleft Lip,6948
16869,C0008924,Cleft Lip,7055
16870,C0008924,Cleft Lip,7298
16871,C0008924,Cleft Lip,7341
16872,C0008924,Cleft Lip,8626
16873,C0008924,Cleft Lip,9935
16874,C0008925,Cleft Palate,10253
16875,C0008925,Cleft Palate,10588
16876,C0008925,Cleft Palate,1147
16877,C0008925,Cleft Palate,1280
16878,C0008925,Cleft Palate,1739
16879,C0008925,Cleft Palate,1950
16880,C0008925,Cleft Palate,2247
16881,C0008925,Cleft Palate,2248
16882,C0008925,Cleft Palate,2252
16883,C0008925,Cleft Palate,2253
16884,C0008925,Cleft Palate,2254
16885,C0008925,Cleft Palate,2255
16886,C0008925,Cleft Palate,2260
16887,C0008925,Cleft Palate,2261
16888,C0008925,Cleft Palate,2263
16889,C0008925,Cleft Palate,23314
16890,C0008925,Cleft Palate,23743
16891,C0008925,Cleft Palate,3664
16892,C0008925,Cleft Palate,374654
16893,C0008925,Cleft Palate,4335
16894,C0008925,Cleft Palate,4487
16895,C0008925,Cleft Palate,4548
16896,C0008925,Cleft Palate,4609
16897,C0008925,Cleft Palate,4846
16898,C0008925,Cleft Palate,5156
16899,C0008925,Cleft Palate,54796
16900,C0008925,Cleft Palate,5727
16901,C0008925,Cleft Palate,5916
16902,C0008925,Cleft Palate,6259
16903,C0008925,Cleft Palate,6493
16904,C0008925,Cleft Palate,6573
16905,C0008925,Cleft Palate,7040
16906,C0008925,Cleft Palate,7042
16907,C0008925,Cleft Palate,7043
16908,C0008925,Cleft Palate,7298
16909,C0008925,Cleft Palate,7341
16910,C0008925,Cleft Palate,8322
16911,C0008925,Cleft Palate,8573
16912,C0008925,Cleft Palate,8626
16913,C0008925,Cleft Palate,865
16914,C0151786,Muscle Weakness,10069
16915,C0151786,Muscle Weakness,10215
16916,C0151786,Muscle Weakness,10311
16917,C0151786,Muscle Weakness,10317
16918,C0151786,Muscle Weakness,10600
16919,C0151786,Muscle Weakness,10694
16920,C0151786,Muscle Weakness,11096
16921,C0151786,Muscle Weakness,116159
16922,C0151786,Muscle Weakness,116448
16923,C0151786,Muscle Weakness,1437
16924,C0151786,Muscle Weakness,1440
16925,C0151786,Muscle Weakness,150082
16926,C0151786,Muscle Weakness,150084
16927,C0151786,Muscle Weakness,1826
16928,C0151786,Muscle Weakness,1827
16929,C0151786,Muscle Weakness,1859
16930,C0151786,Muscle Weakness,2078
16931,C0151786,Muscle Weakness,2114
16932,C0151786,Muscle Weakness,23515
16933,C0151786,Muscle Weakness,23562
16934,C0151786,Muscle Weakness,2551
16935,C0151786,Muscle Weakness,25825
16936,C0151786,Muscle Weakness,25966
16937,C0151786,Muscle Weakness,2618
16938,C0151786,Muscle Weakness,26285
16939,C0151786,Muscle Weakness,270
16940,C0151786,Muscle Weakness,2897
16941,C0151786,Muscle Weakness,29104
16942,C0151786,Muscle Weakness,2992
16943,C0151786,Muscle Weakness,29980
16944,C0151786,Muscle Weakness,30811
16945,C0151786,Muscle Weakness,3141
16946,C0151786,Muscle Weakness,3150
16947,C0151786,Muscle Weakness,3454
16948,C0151786,Muscle Weakness,3455
16949,C0151786,Muscle Weakness,3460
16950,C0151786,Muscle Weakness,351
16951,C0151786,Muscle Weakness,3588
16952,C0151786,Muscle Weakness,3753
16953,C0151786,Muscle Weakness,3763
16954,C0151786,Muscle Weakness,3772
16955,C0151786,Muscle Weakness,406947
16956,C0151786,Muscle Weakness,4513
16957,C0151786,Muscle Weakness,4599
